	happentime	lastprice	IsSellPoint	IsBuyPoint
0	2019-01-02 09:30:00	3012.7	True	False
1	2019-01-02 09:30:01	3012.6	True	False
2	2019-01-02 09:30:02	3011.2	True	False
3	2019-01-02 09:30:03	3010.0	True	False
4	2019-01-02 09:30:04	3010.4	True	False
5	2019-01-02 09:30:05	3010.8999999999996	True	False
6	2019-01-02 09:30:06	3011.1000000000004	True	False
7	2019-01-02 09:30:07	3011.3999999999996	True	False
8	2019-01-02 09:30:08	3012.4	True	False
9	2019-01-02 09:30:09	3012.9	True	False
10	2019-01-02 09:30:10	3012.7	True	False
11	2019-01-02 09:30:11	3012.4	True	False
12	2019-01-02 09:30:12	3012.4	True	False
13	2019-01-02 09:30:13	3012.0	True	False
14	2019-01-02 09:30:14	3011.5	True	False
15	2019-01-02 09:30:15	3011.8	True	False
16	2019-01-02 09:30:16	3011.9	True	False
17	2019-01-02 09:30:17	3012.1	True	False
18	2019-01-02 09:30:18	3011.5	True	False
19	2019-01-02 09:30:19	3011.2	True	False
20	2019-01-02 09:30:20	3011.1	True	False
21	2019-01-02 09:30:21	3011.3	True	False
22	2019-01-02 09:30:22	3011.0	True	False
23	2019-01-02 09:30:23	3011.0	True	False
24	2019-01-02 09:30:24	3010.7	True	False
25	2019-01-02 09:30:25	3010.9	True	False
26	2019-01-02 09:30:26	3010.5	True	False
27	2019-01-02 09:30:27	3010.2	True	False
28	2019-01-02 09:30:28	3009.7	True	False
29	2019-01-02 09:30:29	3009.3	True	False
30	2019-01-02 09:30:30	3009.7	True	False
31	2019-01-02 09:30:31	3009.4	True	False
32	2019-01-02 09:30:32	3009.4	True	False
33	2019-01-02 09:30:33	3010.3	True	False
34	2019-01-02 09:30:34	3010.7	True	False
35	2019-01-02 09:30:35	3010.6000000000004	True	False
36	2019-01-02 09:30:36	3011.1	True	False
37	2019-01-02 09:30:37	3011.6000000000004	True	False
38	2019-01-02 09:30:38	3011.6	True	False
39	2019-01-02 09:30:39	3011.0	True	False
40	2019-01-02 09:30:40	3011.0	True	False
41	2019-01-02 09:30:41	3010.6	True	False
42	2019-01-02 09:30:42	3010.3	True	False
43	2019-01-02 09:30:43	3010.2	True	False
44	2019-01-02 09:30:44	3010.1	True	False
45	2019-01-02 09:30:45	3009.7	True	False
46	2019-01-02 09:30:46	3009.6000000000004	True	False
47	2019-01-02 09:30:47	3009.1	True	False
48	2019-01-02 09:30:48	3009.2	True	False
49	2019-01-02 09:30:49	3009.2	True	False
50	2019-01-02 09:30:50	3008.8	True	False
51	2019-01-02 09:30:51	3008.7	True	False
52	2019-01-02 09:30:52	3008.5	True	False
53	2019-01-02 09:30:53	3008.3999999999996	True	False
54	2019-01-02 09:30:54	3008.7	True	False
55	2019-01-02 09:30:55	3008.5	True	False
56	2019-01-02 09:30:56	3008.2	True	False
57	2019-01-02 09:30:57	3008.0	True	False
58	2019-01-02 09:30:58	3008.3999999999996	True	False
59	2019-01-02 09:30:59	3008.6	True	False
60	2019-01-02 09:31:00	3008.6	True	False
61	2019-01-02 09:31:01	3008.8	True	False
62	2019-01-02 09:31:02	3008.8	True	False
63	2019-01-02 09:31:03	3008.9	True	False
64	2019-01-02 09:31:04	3009.0	True	False
65	2019-01-02 09:31:05	3008.9	True	False
66	2019-01-02 09:31:06	3008.8	True	False
67	2019-01-02 09:31:07	3008.8	True	False
68	2019-01-02 09:31:08	3008.1	True	False
69	2019-01-02 09:31:09	3007.9	True	False
70	2019-01-02 09:31:10	3008.3	True	False
71	2019-01-02 09:31:11	3008.2	True	False
72	2019-01-02 09:31:12	3008.4	True	False
73	2019-01-02 09:31:13	3008.3	True	False
74	2019-01-02 09:31:14	3008.0	True	False
75	2019-01-02 09:31:15	3007.6	True	False
76	2019-01-02 09:31:16	3007.3999999999996	True	False
77	2019-01-02 09:31:17	3007.6	True	False
78	2019-01-02 09:31:18	3007.8	True	False
79	2019-01-02 09:31:19	3007.5	True	False
80	2019-01-02 09:31:20	3007.7	True	False
81	2019-01-02 09:31:21	3008.4	True	False
82	2019-01-02 09:31:22	3007.4	True	False
83	2019-01-02 09:31:23	3008.0	True	False
84	2019-01-02 09:31:24	3007.8	True	False
85	2019-01-02 09:31:25	3007.7	True	False
86	2019-01-02 09:31:26	3008.2	True	False
87	2019-01-02 09:31:27	3008.2	True	False
88	2019-01-02 09:31:28	3008.3	True	False
89	2019-01-02 09:31:29	3007.8	True	False
90	2019-01-02 09:31:30	3007.7	True	False
91	2019-01-02 09:31:31	3007.8	True	False
92	2019-01-02 09:31:32	3007.8	True	False
93	2019-01-02 09:31:33	3007.6000000000004	True	False
94	2019-01-02 09:31:34	3007.6	True	False
95	2019-01-02 09:31:35	3007.6	True	False
96	2019-01-02 09:31:36	3007.3	True	False
97	2019-01-02 09:31:37	3007.3	True	False
98	2019-01-02 09:31:38	3007.4	True	False
99	2019-01-02 09:31:39	3007.3	True	False
100	2019-01-02 09:31:40	3007.0	True	False
101	2019-01-02 09:31:41	3006.9	True	False
102	2019-01-02 09:31:42	3007.3999999999996	True	False
103	2019-01-02 09:31:43	3006.9	True	False
104	2019-01-02 09:31:44	3007.2	True	False
105	2019-01-02 09:31:45	3007.1	True	False
106	2019-01-02 09:31:46	3007.1	True	False
107	2019-01-02 09:31:47	3007.2	True	False
108	2019-01-02 09:31:48	3007.2	True	False
109	2019-01-02 09:31:49	3007.4	True	False
110	2019-01-02 09:31:50	3007.6	True	False
111	2019-01-02 09:31:51	3007.2	True	False
112	2019-01-02 09:31:52	3007.0	True	False
113	2019-01-02 09:31:53	3007.3	True	False
114	2019-01-02 09:31:54	3007.7	True	False
115	2019-01-02 09:31:55	3007.7	True	False
116	2019-01-02 09:31:56	3007.5	True	False
117	2019-01-02 09:31:57	3007.6	True	False
118	2019-01-02 09:31:58	3007.7	True	False
119	2019-01-02 09:31:59	3007.8	True	False
120	2019-01-02 09:32:00	3007.6	True	False
121	2019-01-02 09:32:01	3007.5	True	False
122	2019-01-02 09:32:02	3007.5	True	False
123	2019-01-02 09:32:03	3007.6	True	False
124	2019-01-02 09:32:04	3007.6	True	False
125	2019-01-02 09:32:05	3007.8	True	False
126	2019-01-02 09:32:06	3007.8	True	False
127	2019-01-02 09:32:07	3007.9	True	False
128	2019-01-02 09:32:08	3007.8	True	False
129	2019-01-02 09:32:09	3007.8	True	False
130	2019-01-02 09:32:10	3007.9	True	False
131	2019-01-02 09:32:11	3008.1	True	False
132	2019-01-02 09:32:12	3008.1	True	False
133	2019-01-02 09:32:13	3008.0	True	False
134	2019-01-02 09:32:14	3008.0	True	False
135	2019-01-02 09:32:15	3007.8	True	False
136	2019-01-02 09:32:16	3008.2	True	False
137	2019-01-02 09:32:17	3008.3	True	False
138	2019-01-02 09:32:18	3008.8	True	False
139	2019-01-02 09:32:19	3008.7	True	False
140	2019-01-02 09:32:20	3008.9	True	False
141	2019-01-02 09:32:21	3009.0	True	False
142	2019-01-02 09:32:22	3009.3	True	False
143	2019-01-02 09:32:23	3008.9	True	False
144	2019-01-02 09:32:24	3008.8	True	False
145	2019-01-02 09:32:25	3009.1	True	False
146	2019-01-02 09:32:26	3008.8	True	False
147	2019-01-02 09:32:27	3009.2	True	False
148	2019-01-02 09:32:28	3009.3	True	False
149	2019-01-02 09:32:29	3009.4	True	False
150	2019-01-02 09:32:30	3009.4	True	False
151	2019-01-02 09:32:31	3009.2	True	False
152	2019-01-02 09:32:32	3009.3	True	False
153	2019-01-02 09:32:33	3009.1	True	False
154	2019-01-02 09:32:34	3009.3	True	False
155	2019-01-02 09:32:35	3009.0	True	False
156	2019-01-02 09:32:36	3008.7	True	False
157	2019-01-02 09:32:37	3009.0	True	False
158	2019-01-02 09:32:38	3008.8	True	False
159	2019-01-02 09:32:39	3009.0	True	False
160	2019-01-02 09:32:40	3009.2	True	False
161	2019-01-02 09:32:41	3008.9	True	False
162	2019-01-02 09:32:42	3009.0	True	False
163	2019-01-02 09:32:43	3008.9	True	False
164	2019-01-02 09:32:44	3009.5	True	False
165	2019-01-02 09:32:45	3009.7	True	False
166	2019-01-02 09:32:46	3010.4	True	False
167	2019-01-02 09:32:47	3009.8	True	False
168	2019-01-02 09:32:48	3009.9	True	False
169	2019-01-02 09:32:49	3010.0	True	False
170	2019-01-02 09:32:50	3009.9	True	False
171	2019-01-02 09:32:51	3009.8	True	False
172	2019-01-02 09:32:52	3010.1	True	False
173	2019-01-02 09:32:53	3010.2	True	False
174	2019-01-02 09:32:54	3010.3	True	False
175	2019-01-02 09:32:55	3010.4	True	False
176	2019-01-02 09:32:56	3010.2	True	False
177	2019-01-02 09:32:57	3010.4	True	False
178	2019-01-02 09:32:58	3010.2	True	False
179	2019-01-02 09:32:59	3010.5	True	False
180	2019-01-02 09:33:00	3010.3	True	False
181	2019-01-02 09:33:01	3010.5	True	False
182	2019-01-02 09:33:02	3010.3	True	False
183	2019-01-02 09:33:03	3010.5	True	False
184	2019-01-02 09:33:04	3009.9	True	False
185	2019-01-02 09:33:05	3010.0	True	False
186	2019-01-02 09:33:06	3009.8999999999996	True	False
187	2019-01-02 09:33:07	3010.1	True	False
188	2019-01-02 09:33:08	3010.2	True	False
189	2019-01-02 09:33:09	3010.2	True	False
190	2019-01-02 09:33:10	3009.8999999999996	True	False
191	2019-01-02 09:33:11	3009.5	True	False
192	2019-01-02 09:33:12	3009.3	True	False
193	2019-01-02 09:33:13	3009.6	True	False
194	2019-01-02 09:33:14	3009.1	True	False
195	2019-01-02 09:33:15	3009.5	True	False
196	2019-01-02 09:33:16	3009.6	True	False
197	2019-01-02 09:33:17	3009.3999999999996	True	False
198	2019-01-02 09:33:18	3009.3999999999996	True	False
199	2019-01-02 09:33:19	3009.6	True	False
200	2019-01-02 09:33:20	3009.0	True	False
201	2019-01-02 09:33:21	3008.9	True	False
202	2019-01-02 09:33:22	3007.9	True	False
203	2019-01-02 09:33:23	3008.5	True	False
204	2019-01-02 09:33:24	3008.6	True	False
205	2019-01-02 09:33:25	3008.7	True	False
206	2019-01-02 09:33:26	3009.2	True	False
207	2019-01-02 09:33:27	3008.7	True	False
208	2019-01-02 09:33:28	3008.6	True	False
209	2019-01-02 09:33:29	3007.9	True	False
210	2019-01-02 09:33:30	3008.0	True	False
211	2019-01-02 09:33:31	3007.1	True	False
212	2019-01-02 09:33:32	3007.1	True	False
213	2019-01-02 09:33:33	3006.7	True	False
214	2019-01-02 09:33:34	3006.2	True	False
215	2019-01-02 09:33:35	3006.1	True	False
216	2019-01-02 09:33:36	3006.2	True	False
217	2019-01-02 09:33:37	3006.0	True	False
218	2019-01-02 09:33:38	3006.2	True	False
219	2019-01-02 09:33:39	3005.4	True	False
220	2019-01-02 09:33:40	3005.0	True	False
221	2019-01-02 09:33:41	3005.0	True	False
222	2019-01-02 09:33:42	3005.2	True	False
223	2019-01-02 09:33:43	3005.2	True	False
224	2019-01-02 09:33:44	3004.3999999999996	True	False
225	2019-01-02 09:33:45	3004.5	True	False
226	2019-01-02 09:33:46	3004.2	True	False
227	2019-01-02 09:33:47	3003.8	True	False
228	2019-01-02 09:33:48	3004.4	True	False
229	2019-01-02 09:33:49	3004.0	True	False
230	2019-01-02 09:33:50	3004.8	True	False
231	2019-01-02 09:33:51	3004.5	True	False
232	2019-01-02 09:33:52	3004.3999999999996	True	False
233	2019-01-02 09:33:53	3004.3999999999996	True	False
234	2019-01-02 09:33:54	3004.3	True	False
235	2019-01-02 09:33:55	3004.9	True	False
236	2019-01-02 09:33:56	3004.1	True	False
237	2019-01-02 09:33:57	3004.3	True	False
238	2019-01-02 09:33:58	3004.2	True	False
239	2019-01-02 09:33:59	3004.2	True	False
240	2019-01-02 09:34:00	3004.5	True	False
241	2019-01-02 09:34:01	3004.9	True	False
242	2019-01-02 09:34:02	3005.3	True	False
243	2019-01-02 09:34:03	3005.7	True	False
244	2019-01-02 09:34:04	3005.4	True	False
245	2019-01-02 09:34:05	3005.3	True	False
246	2019-01-02 09:34:06	3005.0	True	False
247	2019-01-02 09:34:07	3004.8	True	False
248	2019-01-02 09:34:08	3004.1	True	False
249	2019-01-02 09:34:09	3004.3999999999996	True	False
250	2019-01-02 09:34:10	3004.2	True	False
251	2019-01-02 09:34:11	3004.2	True	False
252	2019-01-02 09:34:12	3004.3	True	False
253	2019-01-02 09:34:13	3004.3999999999996	True	False
254	2019-01-02 09:34:14	3004.4	True	False
255	2019-01-02 09:34:15	3004.7	True	False
256	2019-01-02 09:34:16	3004.7	True	False
257	2019-01-02 09:34:17	3005.0	True	False
258	2019-01-02 09:34:18	3004.8	True	False
259	2019-01-02 09:34:19	3004.6	True	False
260	2019-01-02 09:34:20	3004.6	True	False
261	2019-01-02 09:34:21	3004.5	True	False
262	2019-01-02 09:34:22	3004.9	True	False
263	2019-01-02 09:34:23	3004.9	True	False
264	2019-01-02 09:34:24	3004.8	True	False
265	2019-01-02 09:34:25	3004.8	True	False
266	2019-01-02 09:34:26	3004.8	True	False
267	2019-01-02 09:34:27	3004.8	True	False
268	2019-01-02 09:34:28	3005.0	True	False
269	2019-01-02 09:34:29	3005.3	True	False
270	2019-01-02 09:34:30	3005.4	True	False
271	2019-01-02 09:34:31	3005.4	True	False
272	2019-01-02 09:34:32	3005.4	True	False
273	2019-01-02 09:34:33	3005.0	True	False
274	2019-01-02 09:34:34	3005.3	True	False
275	2019-01-02 09:34:35	3005.3999999999996	True	False
276	2019-01-02 09:34:36	3004.7	True	False
277	2019-01-02 09:34:37	3005.1	True	False
278	2019-01-02 09:34:38	3004.5	True	False
279	2019-01-02 09:34:39	3004.2	True	False
280	2019-01-02 09:34:40	3004.1000000000004	True	False
281	2019-01-02 09:34:41	3004.2	True	False
282	2019-01-02 09:34:42	3003.8	True	False
283	2019-01-02 09:34:43	3004.2	True	False
284	2019-01-02 09:34:44	3003.2	True	False
285	2019-01-02 09:34:45	3004.2	True	False
286	2019-01-02 09:34:46	3004.1	True	False
287	2019-01-02 09:34:47	3004.1000000000004	True	False
288	2019-01-02 09:34:48	3004.6	True	False
289	2019-01-02 09:34:49	3004.6	True	False
290	2019-01-02 09:34:50	3004.3999999999996	True	False
291	2019-01-02 09:34:51	3004.2	True	False
292	2019-01-02 09:34:52	3003.8	True	False
293	2019-01-02 09:34:53	3003.8	True	False
294	2019-01-02 09:34:54	3004.0	True	False
295	2019-01-02 09:34:55	3003.9	True	False
296	2019-01-02 09:34:56	3003.7	True	False
297	2019-01-02 09:34:57	3003.7	True	False
298	2019-01-02 09:34:58	3003.7	True	False
299	2019-01-02 09:34:59	3003.6	True	False
300	2019-01-02 09:35:00	3003.2	True	False
301	2019-01-02 09:35:01	3003.3	True	False
302	2019-01-02 09:35:02	3003.7	True	False
303	2019-01-02 09:35:03	3004.3	True	False
304	2019-01-02 09:35:04	3004.3	True	False
305	2019-01-02 09:35:05	3004.8	True	False
306	2019-01-02 09:35:06	3004.5	True	False
307	2019-01-02 09:35:07	3004.2	True	False
308	2019-01-02 09:35:08	3004.2	True	False
309	2019-01-02 09:35:09	3004.4	True	False
310	2019-01-02 09:35:10	3004.1000000000004	True	False
311	2019-01-02 09:35:11	3004.4	True	False
312	2019-01-02 09:35:12	3004.4	True	False
313	2019-01-02 09:35:13	3004.5	True	False
314	2019-01-02 09:35:14	3004.5	True	False
315	2019-01-02 09:35:15	3004.6	True	False
316	2019-01-02 09:35:16	3004.5	True	False
317	2019-01-02 09:35:17	3005.0	True	False
318	2019-01-02 09:35:18	3005.0	True	False
319	2019-01-02 09:35:19	3005.0	True	False
320	2019-01-02 09:35:20	3004.5	True	False
321	2019-01-02 09:35:21	3004.4	True	False
322	2019-01-02 09:35:22	3004.4	True	False
323	2019-01-02 09:35:23	3004.3999999999996	True	False
324	2019-01-02 09:35:24	3004.9	True	False
325	2019-01-02 09:35:25	3004.9	True	False
326	2019-01-02 09:35:26	3004.8	True	False
327	2019-01-02 09:35:27	3004.3999999999996	True	False
328	2019-01-02 09:35:28	3004.6	True	False
329	2019-01-02 09:35:29	3004.3999999999996	True	False
330	2019-01-02 09:35:30	3004.2	True	False
331	2019-01-02 09:35:31	3003.9	True	False
332	2019-01-02 09:35:32	3004.2	True	False
333	2019-01-02 09:35:33	3004.2	True	False
334	2019-01-02 09:35:34	3004.3	True	False
335	2019-01-02 09:35:35	3003.8	True	False
336	2019-01-02 09:35:36	3003.8	True	False
337	2019-01-02 09:35:37	3003.8	True	False
338	2019-01-02 09:35:38	3003.8	True	False
339	2019-01-02 09:35:39	3003.6000000000004	True	False
340	2019-01-02 09:35:40	3003.4	True	False
341	2019-01-02 09:35:41	3003.3	True	False
342	2019-01-02 09:35:42	3003.1	True	False
343	2019-01-02 09:35:43	3003.1	True	False
344	2019-01-02 09:35:44	3002.6000000000004	True	False
345	2019-01-02 09:35:45	3002.8	True	False
346	2019-01-02 09:35:46	3002.4	True	False
347	2019-01-02 09:35:47	3002.7	True	False
348	2019-01-02 09:35:48	3002.6000000000004	True	False
349	2019-01-02 09:35:49	3002.4	True	False
350	2019-01-02 09:35:50	3002.8	True	False
351	2019-01-02 09:35:51	3003.0	True	False
352	2019-01-02 09:35:52	3003.0	True	False
353	2019-01-02 09:35:53	3003.5	True	False
354	2019-01-02 09:35:54	3002.8	True	False
355	2019-01-02 09:35:55	3002.6	True	False
356	2019-01-02 09:35:56	3002.6	True	False
357	2019-01-02 09:35:57	3002.8	True	False
358	2019-01-02 09:35:58	3003.4	True	False
359	2019-01-02 09:35:59	3003.5	True	False
360	2019-01-02 09:36:00	3003.8	True	False
361	2019-01-02 09:36:01	3003.6	True	False
362	2019-01-02 09:36:02	3003.1	True	False
363	2019-01-02 09:36:03	3003.0	True	False
364	2019-01-02 09:36:04	3003.0	True	False
365	2019-01-02 09:36:05	3003.0	True	False
366	2019-01-02 09:36:06	3003.3	True	False
367	2019-01-02 09:36:07	3003.2	True	False
368	2019-01-02 09:36:08	3003.2	True	False
369	2019-01-02 09:36:09	3003.6000000000004	True	False
370	2019-01-02 09:36:10	3003.2	True	False
371	2019-01-02 09:36:11	3003.2	True	False
372	2019-01-02 09:36:12	3003.2	True	False
373	2019-01-02 09:36:13	3003.2	True	False
374	2019-01-02 09:36:14	3003.1	True	False
375	2019-01-02 09:36:15	3002.8	True	False
376	2019-01-02 09:36:16	3002.8	True	False
377	2019-01-02 09:36:17	3002.8	True	False
378	2019-01-02 09:36:18	3002.3999999999996	True	False
379	2019-01-02 09:36:19	3002.1	True	False
380	2019-01-02 09:36:20	3001.8	True	False
381	2019-01-02 09:36:21	3001.7	True	False
382	2019-01-02 09:36:22	3002.3	True	False
383	2019-01-02 09:36:23	3002.6000000000004	True	False
384	2019-01-02 09:36:24	3001.8	True	False
385	2019-01-02 09:36:25	3001.8	True	False
386	2019-01-02 09:36:26	3002.2	True	False
387	2019-01-02 09:36:27	3002.0	True	False
388	2019-01-02 09:36:28	3002.0	True	False
389	2019-01-02 09:36:29	3001.9	True	False
390	2019-01-02 09:36:30	3002.1000000000004	True	False
391	2019-01-02 09:36:31	3002.6	True	False
392	2019-01-02 09:36:32	3002.8	True	False
393	2019-01-02 09:36:33	3002.8	True	False
394	2019-01-02 09:36:34	3002.9	True	False
395	2019-01-02 09:36:35	3002.0	True	False
396	2019-01-02 09:36:36	3002.3999999999996	True	False
397	2019-01-02 09:36:37	3002.6	True	False
398	2019-01-02 09:36:38	3002.9	True	False
399	2019-01-02 09:36:39	3003.1	True	False
400	2019-01-02 09:36:40	3003.3	True	False
401	2019-01-02 09:36:41	3003.3	True	False
402	2019-01-02 09:36:42	3003.3	True	False
403	2019-01-02 09:36:43	3003.3	True	False
404	2019-01-02 09:36:44	3003.4	True	False
405	2019-01-02 09:36:45	3003.4	True	False
406	2019-01-02 09:36:46	3002.8	True	False
407	2019-01-02 09:36:47	3003.0	True	False
408	2019-01-02 09:36:48	3002.8999999999996	True	False
409	2019-01-02 09:36:49	3002.6	True	False
410	2019-01-02 09:36:50	3003.2	True	False
411	2019-01-02 09:36:51	3002.8	True	False
412	2019-01-02 09:36:52	3002.8	True	False
413	2019-01-02 09:36:53	3002.8	True	False
414	2019-01-02 09:36:54	3002.4	True	False
415	2019-01-02 09:36:55	3002.4	True	False
416	2019-01-02 09:36:56	3002.4	True	False
417	2019-01-02 09:36:57	3002.1000000000004	True	False
418	2019-01-02 09:36:58	3001.8	True	False
419	2019-01-02 09:36:59	3001.8	True	False
420	2019-01-02 09:37:00	3002.3	True	False
421	2019-01-02 09:37:01	3002.3	True	False
422	2019-01-02 09:37:02	3002.4	True	False
423	2019-01-02 09:37:03	3002.6	True	False
424	2019-01-02 09:37:04	3002.8	True	False
425	2019-01-02 09:37:05	3003.0	True	False
426	2019-01-02 09:37:06	3002.8999999999996	True	False
427	2019-01-02 09:37:07	3003.0	True	False
428	2019-01-02 09:37:08	3003.0	True	False
429	2019-01-02 09:37:09	3003.0	True	False
430	2019-01-02 09:37:10	3003.0	True	False
431	2019-01-02 09:37:11	3003.2	True	False
432	2019-01-02 09:37:12	3003.3	True	False
433	2019-01-02 09:37:13	3003.5	True	False
434	2019-01-02 09:37:14	3003.8	True	False
435	2019-01-02 09:37:15	3003.8	True	False
436	2019-01-02 09:37:16	3004.2	True	False
437	2019-01-02 09:37:17	3004.0	True	False
438	2019-01-02 09:37:18	3003.4	True	False
439	2019-01-02 09:37:19	3003.7	True	False
440	2019-01-02 09:37:20	3003.8	True	False
441	2019-01-02 09:37:21	3003.2	True	False
442	2019-01-02 09:37:22	3003.8	True	False
443	2019-01-02 09:37:23	3003.8	True	False
444	2019-01-02 09:37:24	3003.8	True	False
445	2019-01-02 09:37:25	3003.7	True	False
446	2019-01-02 09:37:26	3003.8	True	False
447	2019-01-02 09:37:27	3003.8	True	False
448	2019-01-02 09:37:28	3003.8	True	False
449	2019-01-02 09:37:29	3003.8	True	False
450	2019-01-02 09:37:30	3003.8	True	False
451	2019-01-02 09:37:31	3003.8	True	False
452	2019-01-02 09:37:32	3003.8	True	False
453	2019-01-02 09:37:33	3003.8	True	False
454	2019-01-02 09:37:34	3003.7	True	False
455	2019-01-02 09:37:35	3003.8	True	False
456	2019-01-02 09:37:36	3003.8	True	False
457	2019-01-02 09:37:37	3003.3	True	False
458	2019-01-02 09:37:38	3003.2	True	False
459	2019-01-02 09:37:39	3003.5	True	False
460	2019-01-02 09:37:40	3003.1	True	False
461	2019-01-02 09:37:41	3003.0	True	False
462	2019-01-02 09:37:42	3003.3	True	False
463	2019-01-02 09:37:43	3003.6	True	False
464	2019-01-02 09:37:44	3003.4	True	False
465	2019-01-02 09:37:45	3003.7	True	False
466	2019-01-02 09:37:46	3003.6000000000004	True	False
467	2019-01-02 09:37:47	3003.5	True	False
468	2019-01-02 09:37:48	3003.7	True	False
469	2019-01-02 09:37:49	3003.8	True	False
470	2019-01-02 09:37:50	3003.8	True	False
471	2019-01-02 09:37:51	3003.8	True	False
472	2019-01-02 09:37:52	3003.7	True	False
473	2019-01-02 09:37:53	3003.6	True	False
474	2019-01-02 09:37:54	3003.4	True	False
475	2019-01-02 09:37:55	3003.6000000000004	True	False
476	2019-01-02 09:37:56	3003.8	True	False
477	2019-01-02 09:37:57	3004.0	True	False
478	2019-01-02 09:37:58	3003.8	True	False
479	2019-01-02 09:37:59	3003.7	True	False
480	2019-01-02 09:38:00	3003.6	True	False
481	2019-01-02 09:38:01	3003.9	True	False
482	2019-01-02 09:38:02	3004.0	True	False
483	2019-01-02 09:38:03	3003.6	True	False
484	2019-01-02 09:38:04	3003.8	True	False
485	2019-01-02 09:38:05	3003.6	True	False
486	2019-01-02 09:38:06	3003.6	True	False
487	2019-01-02 09:38:07	3003.9	True	False
488	2019-01-02 09:38:08	3004.0	True	False
489	2019-01-02 09:38:09	3003.7	True	False
490	2019-01-02 09:38:10	3003.6	True	False
491	2019-01-02 09:38:11	3003.5	True	False
492	2019-01-02 09:38:12	3003.3	True	False
493	2019-01-02 09:38:13	3003.2	True	False
494	2019-01-02 09:38:14	3003.1	True	False
495	2019-01-02 09:38:15	3003.1	True	False
496	2019-01-02 09:38:16	3003.0	True	False
497	2019-01-02 09:38:17	3003.0	True	False
498	2019-01-02 09:38:18	3003.0	True	False
499	2019-01-02 09:38:19	3003.0	True	False
500	2019-01-02 09:38:20	3003.2	True	False
501	2019-01-02 09:38:21	3003.2	True	False
502	2019-01-02 09:38:22	3003.1	True	False
503	2019-01-02 09:38:23	3003.1	True	False
504	2019-01-02 09:38:24	3003.0	True	False
505	2019-01-02 09:38:25	3003.0	True	False
506	2019-01-02 09:38:26	3003.2	True	False
507	2019-01-02 09:38:27	3003.2	True	False
508	2019-01-02 09:38:28	3003.2	True	False
509	2019-01-02 09:38:29	3003.2	True	False
510	2019-01-02 09:38:30	3003.1	True	False
511	2019-01-02 09:38:31	3003.2	True	False
512	2019-01-02 09:38:32	3002.8	True	False
513	2019-01-02 09:38:33	3002.5	True	False
514	2019-01-02 09:38:34	3002.4	True	False
515	2019-01-02 09:38:35	3002.3	True	False
516	2019-01-02 09:38:36	3002.1	True	False
517	2019-01-02 09:38:37	3002.5	True	False
518	2019-01-02 09:38:38	3002.8	True	False
519	2019-01-02 09:38:39	3002.8	True	False
520	2019-01-02 09:38:40	3002.7	True	False
521	2019-01-02 09:38:41	3002.1	True	False
522	2019-01-02 09:38:42	3001.5	True	False
523	2019-01-02 09:38:43	3001.5	True	False
524	2019-01-02 09:38:44	3001.3	True	False
525	2019-01-02 09:38:45	3001.2	True	False
526	2019-01-02 09:38:46	3001.2	True	False
527	2019-01-02 09:38:47	3001.0	True	False
528	2019-01-02 09:38:48	3001.3	True	False
529	2019-01-02 09:38:49	3000.7	True	False
530	2019-01-02 09:38:50	3001.3	True	False
531	2019-01-02 09:38:51	3000.6	True	False
532	2019-01-02 09:38:52	3000.6	True	False
533	2019-01-02 09:38:53	3001.1	True	False
534	2019-01-02 09:38:54	3000.9	True	False
535	2019-01-02 09:38:55	3000.9	True	False
536	2019-01-02 09:38:56	3000.8	True	False
537	2019-01-02 09:38:57	3001.0	True	False
538	2019-01-02 09:38:58	3001.2	True	False
539	2019-01-02 09:38:59	3001.0	True	False
540	2019-01-02 09:39:00	3000.8	True	False
541	2019-01-02 09:39:01	3000.8	True	False
542	2019-01-02 09:39:02	3000.8	True	False
543	2019-01-02 09:39:03	3001.1000000000004	True	False
544	2019-01-02 09:39:04	3001.3	True	False
545	2019-01-02 09:39:05	3000.9	True	False
546	2019-01-02 09:39:06	3000.6	True	False
547	2019-01-02 09:39:07	3000.7	True	False
548	2019-01-02 09:39:08	3000.8	True	False
549	2019-01-02 09:39:09	3000.8	True	False
550	2019-01-02 09:39:10	3000.6	True	False
551	2019-01-02 09:39:11	3000.7	True	False
552	2019-01-02 09:39:12	3000.1	True	False
553	2019-01-02 09:39:13	2999.7	True	False
554	2019-01-02 09:39:14	2999.6	True	False
555	2019-01-02 09:39:15	2999.8	True	False
556	2019-01-02 09:39:16	3000.7	True	False
557	2019-01-02 09:39:17	3001.1	True	False
558	2019-01-02 09:39:18	3000.9	True	False
559	2019-01-02 09:39:19	3000.2	True	False
560	2019-01-02 09:39:20	3000.1	True	False
561	2019-01-02 09:39:21	3000.0	True	False
562	2019-01-02 09:39:22	3000.0	True	False
563	2019-01-02 09:39:23	2999.9	True	False
564	2019-01-02 09:39:24	3000.3	True	False
565	2019-01-02 09:39:25	3000.8	True	False
566	2019-01-02 09:39:26	3000.8	True	False
567	2019-01-02 09:39:27	3000.8	True	False
568	2019-01-02 09:39:28	3000.7	True	False
569	2019-01-02 09:39:29	3000.6	True	False
570	2019-01-02 09:39:30	3000.6	True	False
571	2019-01-02 09:39:31	3000.3999999999996	True	False
572	2019-01-02 09:39:32	3000.9	True	False
573	2019-01-02 09:39:33	3000.1	True	False
574	2019-01-02 09:39:34	3000.0	True	False
